Timestamp,Type of Publication,Title,Abstract,Authors/Editors,Information,Editor,Taggs,Other:,Issue,Journal
8/16/2011 16:56:09,Article,Using cognitive agents in social simulations,"Multi-Agent-Based Social Simulation (MABS) is a paradigm devoted to using agents as the modelling metaphor to simulate autonomous entities in a social world composed of a number of independent and interacting entities. Such models try to reproduce real environments and situations of interest within such environments. Most MABS platforms used today (e.g. MASON, Repast, NetLogo) see agents as very simple entities. However, there are situations in which a more intelligent kind of agent is needed. For example, when a society of persons with different roles and high-level behaviours must be modelled. In this paper, we address how to incorporate agents with cognitive skills into MABS.",Alberto Caballero and Juan Botía and Antonio Gómez-Skarmeta,http://dx.doi.org/10.1016/j.engappai.2011.06.006,Sascha,ABM methodical,,227,Engineering Applications of Artificial Intelligence
8/16/2011 17:04:18,Article,Agent-based modeling of the effects of social norms on enrollment in payments for ecosystem services ,"[...] In this paper, we developed an agent-based simulation model to demonstrate the evolution and impacts of social norms on the enrollment of agricultural land in a PES program. We applied the model to land plots that have been enrolled in China's Grain-to-Green Program (GTGP) to examine reenrollment in an alternative payment program when the current payments ceased. The study was conducted in Wolong Nature Reserve where several thousand plant and animal species, including giant pandas, may benefit from the reenrollment. We found that over 15% more GTGP land can be reenrolled at the same payment if social norms were leveraged by allowing more than 10 rounds of interactions among landholders regarding their reenrollment decisions. With only three rounds of interactions, an additional 7.5% GTGP land was reenrolled at the same payment due to the effects of social norms. In addition, the effects of social norms were largest at intermediate payments and were smaller at much higher or much smaller payments. Even in circumstances where frequent interactions among landholders about their enrollment decisions are not feasible, policy arrangements that divide households into multiple waves for sequential enrollment can enroll over 11% more land at a given payment level. The approach presented in this paper can be used to improve the efficiency of existing PES programs and many other conservation investments worldwide.","Xiaodong Chen, Frank Lupi, Li An, Ryan Sheely, Andrés Viña and Jianguo Liu",http://dx.doi.org/10.1016/j.ecolmodel.2011.06.007,Sascha,"Policy, Societal Transition",,227,Ecological Modelling
8/16/2011 17:06:22,Article,A mathematical model to distinguish sociological and biological susceptibility factors in disease transmission in the context of H1N1/09 influenza,"The pandemic H1N1/09 influenza virus differs from seasonal influenza in its greater prevalence among younger individuals. It is well known that younger individuals interact with one another and society as a whole more than older individuals, suggesting that this could account for the skewed prevalence. However, the observed skewed disease prevalence could also be due to a lesser biological vulnerability (cross-immunity or partial immunity) in the older generation. We develop an age-structured, compartmental mathematical model to quantify the degree to which the skewed disease prevalence among younger individuals is due to a lesser biological vulnerability in the older generation. The model incorporates synthetic data regarding sociological interaction between different age groups generated from the simulation software EpiSims, which allows a clear distinction of the sociological and biological susceptibility effects on the transmission rate of the disease. After fitting the model to available data, we quantify the degree of biological susceptibility of five age groups in the population of the United States. Our model indicates that individuals over the age of 60 are 1/15 as susceptible to H1N1/09 influenza as those under 30 years of age. The key feature in the model is separating social contact factors of disease transmission from biological ones.",Cory Simon and Niño Yosinao,http://dx.doi.org/10.1016/j.jtbi.2011.07.008,Sascha,Complex Systems,,227,Journal of Theoretical Biology
8/16/2011 17:11:53,Article,Why Are Some More Peer Than Others? Evidence from a Longitudinal Study of Social Networks and Individual Academic Performance,"Studies of peer effects in educational settings confront two main problems. The first is the presence of endogenous sorting which confounds the effects of social influence and social selection on individual attainment. The second is how to account for the local network dependencies through which peer effects influence individual behavior. We empirically address these problems using longitudinal data on academic performance, friendship, and advice seeking relations among students in a full-time graduate academic program. We specify stochastic agent-based models that permit estimation of the interdependent contribution of social selection and social influence to individual performance. We report evidence of peer effects. Students tend to assimilate the average performance of their friends and of their advisors. At the same time, students attaining similar levels of academic performance are more likely to develop friendship and advice ties. Together, these results imply that processes of social influence and social selection are sub-components of a more general a co-evolutionary process linking network structure and individual behavior. We discuss possible points of contact between our findings and current research in the economics and sociology of education.",Alessandro Lomi and Tom A.B. Snijders and Christian E.G. Steglich and Vanina Jasmine Torló,http://dx.doi.org/10.1016/j.ssresearch.2011.06.010,Sascha,Social Networks,,227,Social Science Research
8/18/2011 13:40:37,Article,The influence of tie strength on evolutionary games on networks: An empirical investigation ,"Extending previous work on unweighted networks, we present here a systematic numerical investigation of standard evolutionary games on weighted networks. In the absence of any reliable model for generating weighted social networks, we attribute weights to links in a few ways supported by empirical data ranging from totally uncorrelated to weighted bipartite networks. The results of the extensive simulation work on standard complex network models show that, except in a case that does not seem to be common in social networks, taking the tie strength into account does not change in a radical manner the long-run steady-state behavior of the studied games. Besides model networks, we also included a real-life case drawn from a coauthorship network. In this case also, taking the weights into account only changes the results slightly with respect to the raw unweighted graph, although to draw more reliable conclusions on real social networks many more cases should be studied as these weighted networks become available.","Pierre Buesser, Jorge Peña, Enea Pestelacci and Marco Tomassini",http://dx.doi.org/10.1016/j.physa.2011.07.021,Sascha,"Social Networks, Societal Transition",,227,Physica A: Statistical Mechanics and its Applications
8/18/2011 13:46:29,Article,An agent-based approach to global uncertainty and sensitivity analysis ,"A novel sampling approach for global uncertainty and sensitivity analyses of modeling results utilizing concepts from agent-based modeling is presented (Agent-Based Analysis of Global Uncertainty and Sensitivity (ABAGUS)). A plausible model parameter space is discretized and sampled by a particle swarm where the particle locations represent unique model parameter sets. Particle locations are optimized based on a model performance metric using a standard particle swarm optimization (PSO) algorithm. Locations producing a performance metric below a specified threshold are collected. In subsequent visits to the location, a modified value of the performance metric, proportionally increased above the acceptable threshold (i.e. convexities in the response surface become concavities), is provided to the PSO algorithm. As a result, the methodology promotes a global exploration of a plausible parameter space, and discourages, but does not prevent, reinvestigation of previously explored regions. This effectively alters the strategy of the PSO algorithm from optimization to a sampling approach providing global uncertainty and sensitivity analyses. [...]",Dylan R. Harp and Velimir V. Vesselinov,http://dx.doi.org/10.1016/j.cageo.2011.06.025,Sascha,ABM methodical,,227,Computers & Geosciences
8/18/2011 14:20:02,Book,A Socio-Cognitive And Computational Model,"It is a Cognitive Science book on a crucial topic (the theory of trust, what is trust, and how it works) with a really interdisciplinary approach, centered on cognitive modeling.",Cristiano Castelfranchi and Rino Falcone,,Sascha,"Reputation, Societal Transition",,227,John Wiley and Sons
8/19/2011 16:34:53,Article,Income inequality and the development of environmental technologies ,"Within rich countries, a large dispersion in the capacity of generating environmental innovations appears correlated to the level of inequality. Previous works analyze the relationship between inequality and environmental quality in a static setting. This paper builds a dynamic model more suitable to analyze technological externalities driven by the emergence of a new demand for green products. Under fairly general assumptions on technology and preferences, we show that: 1. the relationship between inequality and environmental innovation is highly non-linear and crucially depends on per-capita income; 2. an excessive inequality harms the development of environmental technologies especially in rich countries. Key to our results is the fact that externalities generated by pioneer consumers of green products benefit the entire population only for relatively low income distances. The empirical analysis robustly confirms our theoretical results, that is: whereas for rich countries inequality negatively affects the diffusion of innovations, per-capita income is paramount in poorer ones.",Francesco Vona and Fabrizio Patriarca,http://dx.doi.org/10.1016/j.ecolecon.2011.06.027,Sascha,"Market Dynamics, Societal Transition",,227,Ecological Economics
8/19/2011 17:09:37,Article,An extensible simulation environment and movement metrics for testing walking behavior in agent-based models,"Human movement is a significant ingredient of many social, environmental, and technical systems, yet the importance of movement is often discounted in considering systems’ complexity. Movement is commonly abstracted in agent-based modeling (which is perhaps the methodological vehicle for modeling complex systems), despite the influence of movement upon information exchange and adaptation in a system. In particular, agent-based models of urban pedestrians often treat movement in proxy form at the expense of faithfully treating movement behavior with realistic agency. There exists little consensus about which method is appropriate for representing movement in agent-based schemes. In this paper, we examine popularly-used methods to drive movement in agent-based models, first by introducing a methodology that can flexibly handle many representations of movement at many different scales and second, introducing a suite of tools to benchmark agent movement between models and against real-world trajectory data. We find that most popular movement schemes do a relatively poor job of representing movement, but that some schemes may well be “good enough” for some applications. We also discuss potential avenues for improving the representation of movement in agent-based frameworks.","Paul M. Torrens, Atsushi Nara, Xun Li, Haojie Zhu, William A. Griffin and Scott B. Brown",http://dx.doi.org/10.1016/j.compenvurbsys.2011.07.005,Sascha,"ABM methodical, Complex Systems",,227,"Computers, Environment and Urban Systems"
8/19/2011 18:14:11,Article,Irreducibility and emergence in complex systems and the quest for alternative insights,"In this essay, we briefly survey the contemporary scientific and philosophical debates on emergence and conclude that this notion has become a dilemma. We argue that the reason for this dilemma is metaphysical. Subsequently, we investigate some fundamental philosophical methods in science, such as Cartesian reduction and objectivism, as the main sources of scientific drawbacks. Eventually, we suggest some refinements in philosophical methods for improvement of scientific insight and propose the method of transcendentionism as a metaphysical panacea to encounter the dilemma of emergence.",Radmarz Hosseinie and Mojtaba Mahzoon,DOI: 10.1002/cplx.20377,Sascha,Complex Systems,,227,Complexity
8/22/2011 0:40:55,Book,Visual Complexity: Mapping Patterns of Information,"The book will showcase and thoroughly analyze the variety of contemporary visual depictions of complex networks. It will cover its historical predecessors and grounds for recent popularity, and explore the ramifications of a new age of infinite interconnectedness. It will also include a set of recommendations and future predictions on the progress of Network Visualization.","Author Lima is curator of visual complexity:
http://www.visualcomplexity.com/vc/",http://www.visualcomplexity.com/vc/book/,Richard,"Social Networks, Complex Systems",SOCNET,227,Princeton Architectural Press
9/2/2011 12:47:45,Article,A model for the dynamic behavior of financial assets affected by news: The case of Tohoku–Kanto earthquake,"The prices of financial products in markets are determined by the behavior of investors, who are influenced by positive and negative news. Here, we present a mathematical model to reproduce the price movements in real financial markets affected by news. The model has both positive and negative feed-back mechanisms. Furthermore, the behavior of the model is examined by considering two types of noise. Our results show that the dynamic balance of positive and negative feed-back mechanisms with the noise effect determines the asset price movement.","T. Ochiaia, and J.C. Nacher",http://dx.doi.org/10.1016/j.physleta.2011.08.043,Sascha,Market Dynamics,,228,Physics Letters A
9/2/2011 12:55:29,Article,A coevolutionary framework for analysing a transition to a sustainable low carbon economy,"This paper proposes a coevolutionary framework for analysing a transition to a sustainable low-carbon economy, based on the coevolution of ecosystems, technologies, institutions, business strategies and user practices, within a multi-level micro–meso–macro perspective. This builds on and develops previous coevolutionary analyses of long-term technological and industrial change, and recent renewed interest within ecological economics on coevolutionary approaches. Previous work has analysed how the coevolution of technologies and institutions has led to the lock-in of current high-carbon energy systems; and how the coevolution of physical and social technologies and business strategies has brought significant material and welfare benefits to the minority of the world's population living in industrialised countries. The coevolutionary framework proposed here may be used to undertake: (1) detailed empirical analyses at a micro–meso level of the challenges relating to the innovation and adoption of particularly low-carbon technologies; (2) as a framework for analysing the multi-level interaction of social and technological elements within potential transition pathways to a low carbon energy system; (3) to assess the implications for economic growth and prosperity of a transition to a low carbon economy; and (4) to assist in the development of more formal, multi-level evolutionary economic models.",Timothy J. Foxon,http://dx.doi.org/10.1016/j.ecolecon.2011.07.014,Sascha,"Market Dynamics, Societal Transition, Complex Systems",,228,Ecological Economics
9/2/2011 12:57:07,Article,Mobile voice diffusion and service competition: A system dynamic analysis of regulatory policy,"Dynamic behavior in mobile telecommunications markets is often the result of interactions between market actors. As the structure and dynamic complexity of such interactions tend to be difficult to identify, it is challenging for regulators to anticipate the effects of their policy decisions. This article uses system dynamics to evaluate the effect of technology harmonization and mobile number portability policies on mobile voice diffusion and service competition. This is realized by first modeling the endogenous feedback structure resulting in dynamic behavior in the mobile telecommunications market and then by configuring the model for retrospective simulations of the Finnish market. Based on the retrospective simulations, the effect of technology harmonization and mobile number portability policy decisions is analyzed and the usefulness of system dynamics is demonstrated.",Thomas R. Casey and Juuso Töyli,http://dx.doi.org/10.1016/j.telpol.2011.07.002,Sascha,Market Dynamics,,228,Telecommunications Policy
9/2/2011 12:59:38,Article,A threshold model of social contagion process for evacuation decision making,"Individual evacuation decisions are often characterized by the influence of one’s social network. In this paper a threshold model of social contagion, originally proposed in the network science literature, is presented to characterize this social influence in the evacuation decision making process. Initiated by a single agent, the condition of a cascade when a portion of the population decides to evacuate has been derived from the model. Simulation models are also developed to investigate the effects of community mixing patterns and the initial seed on cascade propagation and the effect of previous time-steps considered by the agents and the strength of ties on average cascade size. Insights related to social influence include the significant role of mixing patterns among communities in the network and the role of the initial seed on cascade propagation. Specifically, faster propagation of warning is observed in community networks with greater inter-community connections.",Samiul Hasan and Satish V. Ukkusuri,http://dx.doi.org/10.1016/j.trb.2011.07.008,Sascha,"Social Networks, Complex Systems",,228,Transportation Research Part B: Methodological
9/2/2011 13:03:39,Article,"Synergies of simulation, agents, and systems engineering ","Simulation, intelligent software agents, and systems engineering are three important disciplines; each of which support many application areas. In this article it is pointed out that their usefulness and efficacy can be significantly improved by first and higher order synergies.",Tuncer Ören and Levent Yilmaz,http://dx.doi.org/10.1016/j.eswa.2011.08.033,Sascha,ABM methodical,,228,Expert Systems with Applications
9/20/2011 13:38:35,Article,Evolution of altruistic punishment in heterogeneous populations,"Evolutionary models for altruistic behavior typically make the assumption of homogeneity: each individual has the same costs and benefits associated with cooperating with each other and punishing for selfish behavior. In this paper, we relax this assumption by separating the population into heterogeneous classes, such that individuals from different classes differ in their ability to punish for selfishness. We compare the effects of introducing heterogeneity this way across two population models, that each represents a different type of population: the infinite and well-mixed population describes the way workers of social insects such as ants are organized, while a spatially structured population is more related to the way social norms evolve and are maintained in a social network.
We find that heterogeneity in the effectiveness of punishment by itself has little to no effect on whether or not altruistic behavior will stabilize in a population. In contrast, heterogeneity in the cost that individuals pay to punish for selfish behavior allows altruistic behavior to be maintained more easily. Fewer punishers are needed to deter selfish behavior, and the individuals that punish will mostly belong to the class that pays a lower cost to do so. This effect is amplified when individuals that pay a lower cost for punishing inflict a higher punishment.
The two population models differ when individuals that pay a low cost for punishing also inflict a lower punishment. In this situation, altruistic behavior becomes harder to maintain in an infinite and well-mixed population. However, this effect does not occur when the population is spatially structured.","Harmen de Weerd, Rineke Verbrugge",http://dx.doi.org/10.1016/j.jtbi.2011.08.034,Sascha,"Social Conflict, Social Networks, Societal Transition, Complex Systems",,229,Journal of Theoretical Biology 
9/20/2011 13:44:12,Article,Counterflow Model for Agent-Based Simulation of Crowd Dynamics,"Agent-based crowd models describe pedestrians as autonomous interacting agents. Current models take into account the physical contact forces occurring in a crowd, but the description of many behavioural actions is still a challenge. This paper presents a model for agents' behaviour in counterflow situations, where they try to avoid collisions with oncoming agents. In the model, the agents observe the walking directions of the agents in front of them and choose their own actions accordingly. We implement the model to the widely used social force model, which describes the the motion of each agent in a Newtonian manner. Nevertheless, the basic idea of the counterflow model can be used with various modelling platforms. We study the e_ects of the model's parameters with Monte Carlo simulations and justify our selection of their values. Simulation results are compared with previously published experimental data and the results match well.","Simo Heli¨ovaara, Timo Korhonen, Simo Hostikka, Harri Ehtamo",http://dx.doi.org/10.1016/j.buildenv.2011.08.020,Sascha,ABM methodical,,229,Building and Environment
9/20/2011 13:49:04,Article, Modeling human decisions in coupled human and natural systems: Review of agent-based models,"Coupled human and natural systems (CHANS) manifest various complexities such as heterogeneity, nonlinearity, feedback, and emergence. Humans play a critical role in affecting such systems and in giving rise to various environmental consequences, which may in turn affect future human decisions and behavior. In light of complexity theory and its application in CHANS, this paper reviews various decision models used in agent based simulations of CHANS dynamics, discussing their strengths and weaknesses. This paper concludes by advocating development of more process-based decision models as well as protocols or architectures that facilitate better modeling of human decisions in various CHANS.",Li An,http://dx.doi.org/10.1016/j.ecolmodel.2011.07.010,Sascha,"ABM methodical, Complex Systems",,229,Ecological Modelling
9/20/2011 13:57:26,Article,Hybrid agent-based simulation for policy evaluation of solar power generation systems,"To encourage the adoption of solar power as well as new technological improvements in solar industry, state and federal governments have employed various kinds of incentives over the past decades, such as rebates, tax return opportunities, and Net Metering credits. At the same time, however, the governments concern regulations to avoid highly steep growth of solar energy without considering necessary supporting structure such as storage components, which will increase the electricity price and threaten the stability of existing transmission systems. The goal of this research is to develop a decision support tool to analyze the effectiveness of various policies (both incentives as well as regulations) on the proper growth rate of distributed photovoltaic (PV) systems avoiding the instability of the transition system or steep rising of the electricity price. To this end, we propose a hybrid two-level simulation modeling framework, which is significantly more detailed than the simplified structures commonly used in most policy evaluations. The lower-level model concerns the calculation of PV system payback period of individual household based on hourly electricity generation (PV) and consumptions, incentive levels, PV module price, and hourly electricity price (grid). The higher-level model, running on a weekly basis for 20 years, concerns the household adoption behaviors of the PV systems influenced by various factors, including payback period, household income, word-of-mouth effect and advertisement effect. Agent-based and system dynamics modeling techniques are leveraged in both levels. The proposed models have been developed for residential areas at two different regions in the US based on real data, which have been used to illustrate the impact of policies in different regions.","Jiayun Zhao, Esfandyar Mazhari, Nurcin Celik. Young-Jun Son",http://dx.doi.org/10.1016/j.simpat.2011.07.005,Sascha,"Policy, Market Dynamics, Complex Systems",,229,Simulation Modelling Practice and Theory
9/20/2011 14:35:25,Book,Viability and Resilience of Complex Systems,"One common characteristic of a complex system is its ability to withstand major disturbances and the capacity to rebuild itself. Understanding how such systems demonstrate resilience by absorbing or recovering from major external perturbations requires both quantitative foundations and a multidisciplinary view of the topic. This book demonstrates how new methods can be used to identify the actions favouring the recovery from perturbations on a variety of examples including the dynamics of bacterial biofilms, grassland savannahs, language competition and Internet social networking sites. The reader is taken through an introduction to the idea of resilience and viability and shown the mathematical basis of the techniques used to analyse systems. The idea of individual or agent-based modelling of complex systems is introduced and related to analytically tractable approximations of such models. A set of case studies illustrates the use of the techniques in real applications, and the final section describes how one can use new software tools for carrying out the necessary calculations. The book is intended for a general scientific audience of readers from the natural and social sciences, although it requires some mathematics to gain a full understanding of the more theoretical chapters. It is an essential point of reference for those interested in the practical application of the concepts of resilience and viability.","Deffuant, Guillaume and Gilbert, Nigel (Eds.)",http://www.springer.com/social+sciences/book/978-3-642-20422-7,Sascha,Complex Systems,,229,Series: Understanding Complex Systems
9/20/2011 14:40:34,Article,Imitating emotions instead of strategies in spatial games elevates social welfare,"The success of imitation as an evolutionary driving force in spatial games has often been questioned, especially for social dilemmas such as the snowdrift game, where the most profitable may be the mixed phase sustaining both the cooperative as well as the defective strategy. Here we reexamine this assumption by investigating the evolution of cooperation in spatial social dilemma games, where instead of pure strategies players can adopt emotional profiles of their neighbors. For simplicity, the emotional profile of each player is determined by two pivotal factors only, namely how it behaves towards less and how towards more successful neighbors. We find that imitating emotions such as goodwill and envy instead of pure strategies from the more successful players reestablishes imitation as a tour de force for resolving social dilemmas on structured populations without any additional assumptions or strategic complexity. ","Attila Szolnoki, Neng-Gang Xie, Chao Wang, Matjaz Perc",http://arxiv.org/abs/1109.1712,Sascha,"Societal Transition, Complex Systems",,229,arXiv.org
9/20/2011 14:47:49,Article,Visualizing Uncertainty About the Future,"We are all faced with uncertainty about the future, but we can get the measure of some uncertainties in terms of probabilities. Probabilities are notoriously difficult to communicate effectively to lay audiences, and in this review we examine current practice for communicating uncertainties visually, using examples drawn from sport, weather, climate, health, economics, and politics. Despite the burgeoning interest in infographics, there is limited experimental evidence on how different types of visualizations are processed and understood, although the effectiveness of some graphics clearly depends on the relative numeracy of an audience. Fortunately, it is increasingly easy to present data in the form of interactive visualizations and in multiple types of representation that can be adjusted to user needs and capabilities. Nonetheless, communicating deeper uncertainties resulting from incomplete or disputed knowledge - or from essential indeterminacy about the future - remains a challenge. ","David Spiegelhalter, Mike Pearson, Ian Short",DOI: 10.1126/science.1191181 ,Sascha,ABM methodical,,229,Science
9/20/2011 15:05:01,Article,Are opinions based on science: Modelling social response to scientific,"[...] In this paper we shall investigate the dynamical development of opinion in a population of agents by using a computational model of opinion formation in a co-evolving or adaptive network of socially linked agents. The personal and external effects are taken into account by assigning an individual attitude parameter to each agent and by subjecting all to an external but homogeneous field to mimic the effect of mass media. We relate the findings of the model study to actual data on scientific perception surveys carried out in two different populations. Quite peculiarly we find that scientifically sound concepts are more difficult to acquire than concepts not validated by science, since opposing individuals organize themselves in close communities that prevent opinion consensus. ","Gerardo Iñiguez, Julia Tagüeña-Martínez, Kimmo K. Kaski, R. A. Barrio",http://arxiv.org/abs/1109.1488,Sascha,"Social Networks, Complex Systems",,229,arxiv.org
9/22/2011 11:21:06,Working Paper,Agent-Based Simulation Models in Organization Science,"Agent-based simulation models allow to reproduce the structure of interactions between the members of an organization, deriving organizational decision-making from individual behavior. This article explains the philosophy of agent-based models, expounds exemplary applications to crucial issues in Organization Science and discusses their validation and acceptance by the scientific community.
","Guido Fioretti
University of Bologna",http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1874885,Sascha,"Market Dynamics, Social Networks, ABM methodical",,230,SSRN
9/30/2011 10:40:39,Article,"Social influence, agent heterogeneity and the emergence of the urban informal sector","We develop an agent-based computational model in which the urban informal sector acts as a buffer where rural migrants can earn some income while queuing for higher paying modern-sector jobs. In the model, the informal sector emerges as a result of rural–urban migration decisions of heterogeneous agents subject to social influence in the form of neighboring effects of varying strengths. Besides using a multinomial logit choice model that allows for agent idiosyncrasy, explicit agent heterogeneity is introduced in the form of socio-demographic characteristics preferred by modern-sector employers. We find that different combinations of the strength of social influence and the socio-economic composition of the workforce lead to very different urbanization and urban informal sector shares. In particular, moderate levels of social influence and a large proportion of rural inhabitants with preferred socio-demographic characteristics are conducive to a higher urbanization rate and a larger informal sector.","César García-Díaz, Ana I. Moreno-Monroy",http://dx.doi.org/10.1016/j.physa.2011.08.057,Sascha,"Market Dynamics, Societal Transition",,230,Physica A: Statistical Mechanics and its Applications
9/30/2011 10:44:24,Article,Cluster formation in a time-varying multi-agent system,We introduce time-varying parameters in a multi-agent clustering model and we derive necessary and sufficient conditions for the occurrence of clustering behavior with respect to a given cluster structure. For periodically varying parameters the clustering conditions may be formulated in a similar way as for the time-invariant model. The results require the individual weights assigned to the agents to be constant. For time-varying weights we illustrate with an example that the obtained results can no longer be applied.,"Dirk Aeyels, Filip De Smet",http://dx.doi.org/10.1016/j.automatica.2011.08.036,Sascha,"ABM methodical, Complex Systems",,230,Automatica
9/30/2011 10:48:40,Article,Multi-agent knowledge integration mechanism using particle swarm optimization,"Unstructured group decision-making is burdened with several central difficulties: unifying the knowledge of multiple experts in an unbiased manner and computational inefficiencies. In addition, a proper means of storing such unified knowledge for later use has not yet been established. Storage difficulties stem from of the integration of the logic underlying multiple experts' decision-making processes and the structured quantification of the impact of each opinion on the final product. To address these difficulties, this paper proposes a novel approach called the multiple agent-based knowledge integration mechanism (MAKIM), in which a fuzzy cognitive map (FCM) is used as a knowledge representation and storage vehicle. In this approach, we use particle swarm optimization (PSO) to adjust causal relationships and causality coefficients from the perspective of global optimization. Once an optimized FCM is constructed an agent based model (ABM) is applied to the inference of the FCM to solve real world problem. The final aggregate knowledge is stored in FCM form and is used to produce proper inference results for other target problems. To test the validity of our approach, we applied MAKIM to a real-world group decision-making problem, an IT project risk assessment, and found MAKIM to be statistically robust.","Kun Chang Lee, Namho Lee, Habin Lee",http://dx.doi.org/10.1016/j.techfore.2011.08.004,Sascha,"ABM technical, ABM methodical",,230,Technological Forecasting and Social Change
9/30/2011 10:51:33,Article,Zoning on the urban fringe: Results from a new approach to modeling land and housing markets,"This paper uses an economic agent-based model of land use in a hypothetical urban fringe community to examine the effects of large-lot zoning on land conversion, land prices, and the spatial configuration and density of new development. The model incorporates the actions of heterogeneous housing consumers, developers, and farmer/landowners who make economic decisions in land and housing markets. The model allows for population growth and simulates the evolution of land use patterns and prices over a 20-year time period. Zoning regulations in the form of minimum lot size restrictions imposed in an outlying area are shown to have effects that vary with the stringency of the regulations: 2-acre minimum lot sizes have little effect on the spatial patterns of development, but they do increase land and housing prices and result in higher incomes in the region; 5-acre minimum lot sizes push development toward the city center, leaving agricultural land in the zoned region undeveloped until quite late in the simulation period. While house prices are higher with 5-acre zoning, land prices in the zoned region fall, highlighting the countervailing influences of lot size restrictions on land prices. The new modeling approach allows for the tracking of the transitional dynamics of development, both over space and time as the urban area grows.","Nicholas Magliocca, Virginia McConnell, Margaret Walls, Elena Safirova",http://dx.doi.org/10.1016/j.regsciurbeco.2011.08.012,Sascha,"Market Dynamics, Complex Systems",,230,Regional Science and Urban Economics
9/30/2011 10:57:41,Article,The role of diversity in the evolution of cooperation,"Understanding the evolutionary mechanisms that promote and maintain cooperative behavior is recognized as a major theoretical problem where the intricacy increases with the complexity of the participating individuals. This is epitomized by the diverse nature of Human interactions, contexts, preferences and social structures. Here we discuss how social diversity, in several of its flavors, catalyzes cooperative behavior. From the diversity in the number of interactions an individual is involved to differences in the choice of role models and contributions, diversity is shown to significantly increase the chances of cooperation. Individual diversity leads to an overall population dynamics in which the underlying dilemma of cooperation is changed, benefiting the society as whole. In addition, we show how diversity in social contexts can arise from the individual capacity for organizing their social ties. As such, Human diversity, on a grand scale, may be instrumental in shaping us as the most sophisticated cooperative entities on this planet.","Francisco C. Santos, Flávio L. Pinheiro, Tom Lenaerts and Jorge M. Pacheco","Understanding the evolutionary mechanisms that promote and maintain cooperative behavior is recognized as a major theoretical problem where the intricacy increases with the complexity of the participating individuals. This is epitomized by the diverse nature of Human interactions, contexts, preferences and social structures. Here we discuss how social diversity, in several of its flavors, catalyzes cooperative behavior. From the diversity in the number of interactions an individual is involved to differences in the choice of role models and contributions, diversity is shown to significantly increase the chances of cooperation. Individual diversity leads to an overall population dynamics in which the underlying dilemma of cooperation is changed, benefiting the society as whole. In addition, we show how diversity in social contexts can arise from the individual capacity for organizing their social ties. As such, Human diversity, on a grand scale, may be instrumental in shaping us as the most sophisticated cooperative entities on this planet.",Sascha,"Social Networks, Societal Transition, Complex Systems",,230,Journal of Theoretical Biology
9/30/2011 11:22:16,Article,Modelling transitions: An appraisal of experiences and suggestions for research,"Formal modelling is potentially a useful method to help understand the many mechanisms underlying transitions and their complex interactions. This article reviews existing models of transitions. It examines the mechanisms they cover, and to what extent the models contribute to understanding core characteristics of transitions, notably multi-domain interactions, inertia to change resulting from path-dependency, and the processes that induce, and contribute to self-reinforcement of, change. It is further assessed how well the models capture real world mechanisms and how this is motivated. It is concluded that models addressing the full extent of transitions suffer from a weak micro-foundation and empirical validation, which is largely due to the scope of transitions and the fragmented theoretical basis of transition research. It is proposed that transitions be broken down into particular problems and components, and that where possible associated areas of interest be defined and addressed in corresponding models.",Georg Holtz,http://dx.doi.org/10.1016/j.eist.2011.08.003,Sascha,Societal Transition,,230,Environmental Innovation and Societal Transitions
9/30/2011 11:27:44,Article,Growing Social Structure: An Empirical Multiagent Excursion into Kinship in Rural North-West Frontier Province,-,"Armando Geller, Joseph F. Harrison and Matthew Revelle",http://escholarship.org/uc/item/4ww6x6gm,Sascha,Social Conflict,,230, Structure and Dynamics: eJournal of Anthropological and Related Sciences
9/30/2011 11:45:16,Journal,Latest issue of The Political Methodologist,"The latest issue of The Political Methodologist, the newsletter of the APSA's section on Political Methodology, is now available on the polmeth website.","The Political Methodologist is currently being edited by Jake Bowers, Brian Gaines, Wendy Tam Cho.",http://polmeth.wustl.edu/methodologist.php?i=3,Richard,"Policy, Reputation, Social Conflict",POLMETH,230,The Political Methodologist
9/30/2011 16:50:38,Article,Prosperity is associated with instability in dynamical networks,"Social, biological and economic networks grow and decline with occasional fragmentation and re-formation, often explained in terms of external perturbations. We show that these phenomena can be a direct consequence of simple imitation and internal conflicts between ‘cooperators’ and ‘defectors’. We employ a game-theoretic model of dynamic network formation where successful individuals are more likely to be imitated by newcomers who adopt their strategies and copy their social network. We find that, despite using the same mechanism, cooperators promote well-connected highly prosperous networks and defectors cause the network to fragment and lose its prosperity; defectors are unable to maintain the highly connected networks they invade. Once the network is fragmented it can be reconstructed by a new invasion of cooperators, leading to the cycle of formation and fragmentation seen, for example, in bacterial communities and socio-economic networks. In this endless struggle between cooperators and defectors we observe that cooperation leads to prosperity, but prosperity is associated with instability. Cooperation is prosperous when the network has frequent formation and fragmentation.","Matteo Cavaliere, Sean Sedwards, Corina E. Tarnita, Martin A. Nowak and Attila Csikász-Nagy",http://dx.doi.org/10.1016/j.jtbi.2011.09.005,Sascha,"Social Networks, Societal Transition",,230,Journal of Theoretical Biology
